image,label
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image31.png,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image32.png,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image4.jpeg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image5.jpeg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image6.jpeg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image7.jpeg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image8.jpeg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\image9.jpeg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images10.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images100.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images101.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images102.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images103.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images104.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images105.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images106.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images107.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images108.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images109.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images11.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images110.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images111.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images12.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images13.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images14.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images15.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images16.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images17.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images18.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images19.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images2.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images20.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images21.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images22.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images23.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images24.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images25.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images26.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images27.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images28.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images29.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images3.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images30.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images31.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images32.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images33.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images34.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images35.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images36.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images37.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images38.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images39.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images4.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images40.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images41.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images42.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images43.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images44.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images45.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images46.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images47.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images48.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images49.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images5.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images50.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images51.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images52.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images53.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images54.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images55.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images56.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images57.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images58.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images59.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images6.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images60.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images61.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images62.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images63.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images64.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images65.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images66.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images67.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images68.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images69.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images7.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images70.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images71.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images72.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images73.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images74.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images75.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images76.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images77.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images78.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images79.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images8.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images80.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images81.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images82.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images83.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images84.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images85.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images86.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images87.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images88.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images89.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images9.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images90.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images91.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images92.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images93.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images94.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images95.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images96.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images97.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images98.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\images99.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\info_uploads_2downwarddog_main_700x247_1510010368.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\Intermediate-Pose-REVOLVED-DOWNWARD-FACING-DOG.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\l-intro-1660681761.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\MasterClassSEO_Downward_Dog_HERO.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\maxresdefault.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\maxresdefault2.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\popsugar-yoga-flow-downward-facing-dog.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\PQSngq0JId5FBuILYGIVGHw--EybNPbTYKTtAZHVWWA.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\rd-dog-down-dog-concept-healthy-life-natural-balance-full-length_120962-2661.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\Revolved-down-dog.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\Revolved-Downward-Dog_Parivrtta-Adho-Mukha-Svanasana.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\sddefault.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\sddefault2.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\woman-doing-yoga.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\woman-exercising-adho-mukha-svanasana-260nw-672755485.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yoga-finalest-final-1.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yoga-girl-downward-dog-pose_153608-3050.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yoga-harmony-sketch-vector-illustration-isolated-on-white-background-2E3XG8F.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yoga-indoors-downward-facing-dog-pose-stock-photo_csp34741743.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yoga-pose-set-downward-dog-226767815.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yoga-pose-set-downward-dog-2267678152.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\Yogajala-Poses-1.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yogaPoseKids-downwardFacingDog.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Downward-Dog-Pose\yoga_threeleggeddownwarddog_01_300x350.jpg,Downward-Dog-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\-angles-view-virtual-woman-yoga-half-pigeon-pose-angles-view-white-168420338.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\-exercise-yoga-one-legged-king-pigeon-pose-eka-pada-rajakapotasana-228694187.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\0793b2c14d0138aacc38a324b3607fbc.png,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\0QwtP0NbQZNCkGGuP.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\0_how_to_practice_an_elevated_version_of_pigeon_pose_with_the_help_of_a_bolster.png,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\1_benefits_of_warrior_ii_pose_in_yoga_sanskrit_name_virabhadrasana_ii.png,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\201503-blog-pigeon-erin.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\410dbf384e59aed3f5a99b3260eec693.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\5-Variations-of-Pigeon-Pose-for-Different-Practice-Levels.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\527b8a700ed17b87fd4d8bf0462ede37.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\76f976d731257c00231b3ddb03247bbd.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\770777936c1ee826f33574a9727622ff.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\aid1764563-v4-1200px-Do-the-Yoga-Pigeon-Pose-Step-27.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\AITW-Malibu-EDITED-Selects-28.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\AOh-ky1xuGSuo1cFBPOmcqkrelO7CtXbSsHfwZPiu8CQbAs64-c-mo.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\article-migration-image-1920x1080_ThePigeonPose.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\b594f0b1c6c92c4b93441aff25542993.jpg,Pigeon-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Pigeon-Pose\Benefits-of-Pigeon-Pose.jpg,Pigeon-Pose
